DataSetId,app_name,handle,creator,trackers
108750,Jewels of Rome,com.g5e.romepg.android,,"39,12,25,35,53,66,65,67,70,92,83,121,106,104,127,189,198,183,199,164,200,140,320,249,322,72,312,49,90,34,169,363,146"
108751,Jewels of Egypt,com.g5e.jewelsofegypt.android,,"39,12,25,35,53,66,65,67,70,92,83,121,106,104,127,189,198,183,199,164,200,140,320,249,322,72,312,49,90,34,169,363,146"
108752,Cradle Of Empires,com.awem.cradleofempires.andr,,"12,27,48,66,61,65,67,69,70,333,52,121,105,106,189,193,328,72,312,49,90,169,146"
108760,LesPark,com.redwolfama.peonylespark.gp,,"12,27,66,67,70,333,97,190,361,76,72,312,49"
148249,Blick,ch.blick.news,,"36,15,27,35,48,56,66,61,65,67,69,70,333,7,92,83,121,105,106,170,193,183,230,140,328,178,72,312,49,124,90,392"
108792,Pluser,com.bbw.curvy,,"66,67,70,127,361,49"
108814,Zenden,ru.zenden.android,,"12,66,67,70,333,193,238,49"
108822,LIVIT 17,com.machipopo.media17,,"12,27,48,66,65,67,70,333,105,193,138,49"
108823,Galatea,com.colt,,"17,27,48,66,65,67,70,52,105,167,312,49"
108847,Happysocial Messenger,com.happysocial.messenger,,"66,65,67,69,70,333,193,312,49"
20237,Dashlane,com.dashlane,,"17,52"
108858,AllTrails,com.alltrails.alltrails,,"12,17,27,66,65,67,70,125,167,172,171,312,49,115"
38476,SHEIN,com.zzkko,,"27,12,66,67,70,48,333,105,248,264,312,49,382"
108878,Walmart,com.walmart.android,,"12,17,18,219,207,312,49,344"
108893,Karaoke,com.gismart.karaoke,,"12,27,35,66,61,67,70,333,125,193,140,218,312,49"
108894,World of War Marchines,com.bigbreakgames.wot,,"12,27,66,61,65,67,70,333,121,193,199,328,72,312,49,90,169"
171847,Canva,com.canva.editor,,"12,17,27,66,67,69,70,62,105,167,312,49"
108909,Greenfox,com.greenfoxapp.fight.climate.change,,"27,52,62,125,105,291,207,268,49,118"
108931,Perface,us.pinguo.perface,,"27,97,190,361,76,49"
108940,DashRemote,com.tx.pionner,,"27,48,105,361,312,49"
85895,Altimeter,fr.avianey.altimeter,,"27,35,61,57,318,218,312,49"
72680,Wondery,com.wondery,,"17,18,167,238,243,49"
109043,Castbox,fm.castbox.audiobook.radio.podcast,,"27,35,66,65,67,70,333,92,183,328,312,49"
74652,Remind,com.remind101,,"17,27,223,49"
109066,Gurucan,com.gurucan.gurucan,,"66,67,70,333,62,193,49"
109073,CAFELibraries,com.capiratech.bridgeswi,,"48,102,105,49"
109080,Klapp Next-Gen,mobi.klapp.communication,,"333,49"
109114,Bridge-of-love,com.tingoit.bridge,,"67,333,193,49"
109122,Pickup Local Singles,com.pickup.local.singles,,"333,127,193,49"
15498,Last Day On Earth: Survival,zombie.survival.craft.z,,"27,12,66,67,69,70,58,65,333,121,140,49"
109154,Cube Escape,air.com.RustyLake.CubeEscapeCollection,,"48,333,105,312,49"
109163,BOTS,io.revenyou.youapp,,"17,48,52,49"
109165,Le Crès,com.va.lecres,,"333,193,49"
109166,Mondly Korean,com.atistudios.mondly.ko,,"27,67,333,52,193,49"
109174,100 Years,com.lawson.life,,"25,27,35,53,61,65,52,121,106,104,199,205,200,320,328,72,312,49,90,34,169,363,146"
22620,Words 2,com.zynga.words3,,"17,25,35,12,66,67,69,70,58,53,65,61,52,83,92,106,121,104,147,127,347,189,199,183,164,207,196,200,140,249,320,328,322,72,90,312,49,34,169,107,363,146"
131431,Digital Dashboard GPS Pro,luo.digitaldashboardgps_pro,,"27,97,99,408,312,49"
193324,MeinMagenta,de.telekom.android.customercenter,,"32,333,52,268,312,49"
38289,LinkedIn,com.linkedin.android,,"207,238,404,243,49"
114227,Tumblr,com.tumblr,,"27,65,238,243,320,312,49"
59022,Vinted,fr.vinted,,"17,27,36,35,15,66,67,70,65,61,333,7,52,83,92,106,121,170,183,230,328,72,90,312,49,124"
109333,MLB The Show 21 Companion App,com.playstation.theshowcompanionapp,,"17,49"
109341,Spark,com.positivegrid.spark,,"12,27,48,66,67,70,333,105,193,49"
182938,VK,com.vkontakte.android,,"12,27,66,65,67,70,333,175,198,49,382"
109357,Chaplin's World,fr.smartapps.chaplinworld.NA,,"102,171"
88725,Opera,com.opera.browser,,"28,12,66,65,67,198,140,312,124"
109381,Enjoylocal,com.ds.enjoylocal,,"27,66,67,70,291,49"
96628,Flipkart,com.flipkart.android,,"27,38,401,312,49"
109385,24H Le Mans,com.netcosports.andwec,,"27,333,193,312,49"
191383,TextMe,com.textmeinc.textme,,"12,23,25,27,35,48,66,65,67,69,70,92,83,121,105,104,199,230,320,328,301,312,49,90,299,34,169,118,146"
109400,TextU,com.textu.sms.privacy.messenger,,"12,25,27,35,48,66,61,65,67,69,70,92,83,121,105,106,104,127,236,320,328,72,218,312,49,90,34,380"
83076,TextNow,com.enflick.android.TextNow,,"28,35,48,66,65,67,70,52,92,83,105,104,320,328,72,312,49,299,34,146"
109415,CallFree,call.free.international.phone.call,,"27,35,53,66,61,65,67,70,92,83,121,104,170,320,328,301,72,312,49,34,107"
109458,Popeyes,com.emn8.mobilem8.nativeapp.popeyes,,"17,27,18,167,312,49"
147060,Peak,com.brainbow.peak.app,,"17,27,66,61,65,67,70,52,121,135,108,167,199,72,312,49,169"
109461,Possible,com.possible_mobile,,"17,27,66,67,70,125,167,211,49"
63855,Temp Mail,com.tempmail,,"27,35,12,53,65,61,106,121,104,199,198,235,320,328,72,90,312,49,124,169,363,378,146"
28570,Product Hunt,com.producthuntmobile,,"66,67,70,62,333,193,49"
109481,Speaker Boost,mobi.omegacentauri.SpeakerBoost,,"27,35,66,65,67,70,333,121,193,72,312,49,169,146"
8213,EasyPark,net.easypark.android,,"17,27,66,167,171,49,118"
177760,Grindr,com.grindrapp.android,,"12,17,27,35,66,61,67,70,83,104,183,412,328,301,49,169"
109510,Bee Network,network.bee.app,,"12,66,67,70,333,49"
188417,Viber,com.viber.voip,,"17,27,35,333,52,198,140,312,49,124,118,382"
93886,CallApp Contacts,com.callapp.contacts,,"12,25,27,35,66,65,67,70,92,163,170,183,412,320,328,312,49,169,368,370,363,382"
109532,Red Bull TV,com.nousguide.android.rbtv,,"12,17,48,66,67,70,62,105,202,207,224,312,49"
109709,VoteSwiper,com.wahlswiper,,"333,193,138,49"
18930,FREE NOW (mytaxi),taxi.android.client,,"17,27,12,67,70,135,49,118"
62230,Photomath,com.microblink.photomath,,"27,67,52,174,49"
134397,Pokémon GO,com.nianticlabs.pokemongo,,"17,27,58,66,67,70,52,312,49"
23304,TooGoodToGo,com.app.tgtg,,"27,28,12,67,70,333,125,49"
109619,Yum-Yum,org.compasslabs.yumyum,,"27,67,69,70,333,193,49,382"
109635,El Corte Inglés,com.elcorteingles.app,,"27,333,219,49,194,220"
41460,PlayerPlus,org.spielerplus.web,,"27,36,35,15,65,61,333,7,83,92,89,106,121,170,183,230,328,72,90,312,49,124,34"
109671,Spond,com.spond.spond,,"12,66,67,333,171,49,118"
66066,Tide,io.moreless.tide,,"27,67,70,333,119,49"
112558,TransMi App,com.nexura.transmilenio,,"333,49"
88294,Ventusky,cz.ackee.ventusky,,"27,333,49"
109686,L'Union,com.audaxis.mobile.smart.union,,"4,31,27,48,66,67,69,70,333,105,173,342,230,312,49"
167837,SoundCloud,com.soundcloud.android,,"41,17,27,48,56,67,70,52,62,105,312,49"
109707,VoteSwiper,com.wahlswiper,,"333,193,138,49"
109713,KRAL,com.basarimobile.android.kral,,"41,66,67,70,333,178,312,49"
109726,UZED,com.rapidue.uzed,,"48,66,67,69,70,105,174,240,312,49"
171919,Boggle,com.zynga.boggle,,"27,35,58,66,61,65,67,69,70,52,92,121,106,104,320,328,301,72,312,49,169,146"
109738,ECPAT FRANCE,com.teachonmars.tom.ecpat.portail,,"39,27,48,66,63,67,102,105,49"
109742,Gojek,com.gojek.driver.bike,,"27,174,412,49"
76573,Gojek,com.gojek.app,,"12,27,66,67,70,174,206,49"
109745,GoKilat,com.gojek.driver.kilat,,"27,174,412,178,49"
109747,Publix,com.instacart.client.publix,,"17,27,48,66,67,70,62,105,167,49"
109763,PUMATRAC,com.pumapumatrac,,"27,66,67,70,333,193,49,382"
109768,Pure Flix,com.rollingstorm.iamflix,,"40,27,48,56,66,67,69,70,333,105,123,127,193,401,312,49"
109769,PureFlix (Android TV),com.pureflix,,"27,401,312,49"
109797,Secure,com.hanseaticbank.secure,,"333,49"
33761,U-Dictionary,com.youdao.hindict,,"27,12,66,67,70,65,333,312,49"
82030,Radioplayer,fr.radioplayer.android,,"41,25,27,48,66,67,333,95,105,129,342,312,49"
109854,Rakuten,com.ebates,,"17,27,48,67,70,52,125,167,172,340,49,149"
17382,Rakuten TV,tv.wuaki,,"27,67,69,70,401,312,49"
109865,Cortex Games,com.razer.cortex,,"12,27,48,53,65,67,70,121,105,106,116,104,198,199,200,320,72,312,49,90,169,146"
30302,Spark,com.readdle.spark,,"333,125,238,243,49"
101372,Binance,com.binance.dev,,"12,27,333,343,248,49"
136097,realtor.com,com.move.realtor,,"12,17,27,56,66,67,70,62,92,312,49"
5340,Rebtel,com.rebtel.android,,"17,27,66,18,52,167,312,49"
71475,YouMail,com.youmail.android.vvm,,"17,27,12,92,167,412,312,49"
109960,Mazes & More,com.leodesol.games.classic.maze.labyrinth,,"27,35,61,65,333,92,83,121,106,104,193,328,301,72,218,312,49,146"
109988,Wizards Unite,com.nianticlabs.hpwu.prod,,"17,27,58,66,67,69,70,52,312,49"
14757,bunq,com.bunq.android,,"17,48,62,52,105,49,118"
110022,Vivid,vivid.money,,"28,12,27,67,70,125,171,49"
110044,Qr Barcode Scanner,com.SM_Scanne.QRCode_BarCode_Reader_pro,,"65,333,193,312,49"
79897,Pluto TV,tv.pluto.android,,"12,17,27,48,56,105,108,401,328,312,49"
70408,Méliuz,br.com.meliuz,,"27,12,67,70,333,219,340,193,231,49,220"
110087,ReelDrama,com.tvapp.reeldrama,,"16,27,174,312,49"
110088,ReelDrama,com.ott.reeldrama,,"27,66,67,70,174,312,49"
110118,RetailMeNot,com.whaleshark.retailmenot,,"12,17,27,66,67,70,288,172,170,340,312,49,115"
110157,Burger King,com.emn8.mobilem8.nativeapp.bk,,"17,27,18,167,312,49"
110161,Blast,com.blastuniverse.blast,,"27,66,65,67,70,333,193,140,49"
1476,Quizlet,com.quizlet.quizletandroid,,"17,27,66,67,70,48,92,105,135,167,312,49"
110175,Niyo SBM,com.niyo.sbm,,"12,27,174,49"
110177,Niyo Global,com.niyo.global,,"27,174,234,49"
110181,CaixaBankNow,es.lacaixa.mobile.android.newwapicon,,"32,67,70,333,242,178,49"
110183,LaLibre,com.tapptic.lalibre,,"27,66,67,70,333,193,227,312,49"
110184,Le Soir,be.appsolution.lesoir,,"4,27,48,66,67,70,333,105,342,230,227,312,49,11"
110186,Heide Park,de.heide_park.heidepark,,"333,193,49"
110225,Crypto.com,co.mona.android,,"12,17,27,48,66,67,70,105,167,207,300,49,118,344"
174528,Curve,com.imaginecurve.curve.prd,,"17,27,48,108,167,340,49"
110240,SortPuz,sortpuz.water.sort.puzzle.game,,"12,53,61,65,333,121,106,104,190,198,193,199,328,322,72,312,49,169,363,146"
110244,Construction Machines SIM,com.KingdomCapital.construction,,"66,67,70,333,193,49"
110265,Shotgun,com.shotguntheapp.android,,"66,67,70,333,167,193,49,118"
110270,Green Screen Video,com.wGreenScreenVideo_13839436,,"35,61,65,333,219,184,193,195,140,218,312,49,369,380"
86987,Flink,com.pickery.app,,"17,27,62,49"
110299,HVB Banking,eu.unicreditgroup.hvbapptan,,"333,137,49"
48450,FotMob,com.mobilefootie.wc2010,,"27,66,67,70,65,333,123,312,49"
110362,Filimo,com.sabaidea.filimo,,"27,48,66,67,333,52,105,167,193,140,312,49"
110365,Bookkart,com.iqonic.bookkart,,"27,333,193,312,49"
110381,LiveXLive,com.slacker.radio,,"12,17,27,38,48,56,66,67,69,70,92,105,312,49,115"
110386,Senioren mit Smartphone,de.jonahhadt.senioren_smartphone_hilfe,,"333,193,49"
160483,DigiHUD,org.mrchops.android.digihud,,"27,408,312,49"
45889,ActivoBank,wit.android.bcpBankingApp.activoBank,,"27,333,219,49"
110400,Bugs Go,com.bugsgo.app,,"27,48,105,361,312,49"
110413,Brick Monster,magic.vs.monster.brickbreaker.bobble.free.android,,"27,35,48,66,61,65,67,70,333,52,121,105,193,205,328,72,312,49,169,146"
6940,Xender,cn.xender,,"27,66,67,70,333,119,312,49"
110430,Rugby Hero,com.reliancegames.rugby,,"48,61,65,121,346,164,328,312,49,310,90,169,118,146"
110438,W Box VMS1,com.honeywell.WBoxVMS1,,"333,49"
78892,VivaCut,com.videoeditorpro.android,,"12,27,48,66,65,67,70,333,116,328,312,49,299,169"
6912,Send Anywhere,com.estmob.android.sendanywhere,,"27,35,12,66,67,70,65,333,121,156,170,193,257,312,49,169,373,363,146"
110454,Fongo,com.fongo.dellvoice,,"27,333,199,328,312,49"
110460,Fongo Works,com.fongo.fongoworks,,"27,333,328,312,49"
90815,BodyFast,com.bodyfast,,"12,27,66,67,70,333,49"
110477,Freetone,com.textmeinc.freetone,,"12,23,25,27,35,48,66,65,67,69,70,92,83,121,105,104,199,230,320,328,301,312,49,90,299,34,169,118,146"
193824,TextFree,com.pinger.textfree,,"15,17,25,27,35,48,66,61,65,67,69,70,52,92,105,104,189,199,230,320,218,312,49,90,259,107,91"
110488,TextFree Voice,com.pinger.textfree.call,,"15,17,25,27,35,48,66,61,65,67,69,70,52,92,105,104,189,199,230,320,218,312,49,90,259,107,91"
66955,Boulanger,fr.boulanger.application,,"27,4,12,66,67,70,95,123,280,312,49,45"
38953,v radelt,com.jonasit.fahrradwettbewerb.vorarlberg,,"333,193,49"
68045,Sudoku,com.easybrain.sudoku.android,,"25,27,35,66,65,61,52,83,92,106,121,104,175,170,163,189,198,183,140,320,328,72,90,312,49,124,34,370,363,368,146"
140039,Design Home,com.crowdstar.covetHome,,"17,27,35,58,66,65,67,70,121,199,251,328,72,312,49,90,379,146"
37151,Reuters,com.thomsonreuters.reuters,,"17,27,33,35,65,62,92,170,328,312,49"
110556,Ultrasurf,us.ultrasurf.mobile.ultrasurf,,"27,408,328,312,49,34"
133579,ZEE5,com.graymatrix.did,,"12,27,48,56,66,67,70,105,174,202,265,312,49,118"
186949,MX Player,com.mxtech.videoplayer.ad,,"12,27,48,66,61,65,67,70,105,106,174,184,328,312,49,90,91"
81090,Mobilfizetés,com.nisz.nmfr,,"333,49"
14963,MOL Bubi,net.nextbike.bkk.molbubi,,"27,66,67,69,70,333,123,206,49"
110614,Index,com.aff.index.main,,"27,48,66,67,70,333,105,193,227,312,49"
67263,Groovepad,com.easybrain.make.music,,"25,27,35,66,65,61,52,83,92,106,121,104,175,170,163,189,198,183,140,320,328,72,90,312,49,124,34,370,363,368,146"
38291,LinkedIn,com.linkedin.android,,"207,238,404,243,49"
110751,Rooster Teeth,com.roosterteeth.roosterteeth,,"17,27,66,67,62,127,224,49"
135230,Rosetta Stone,air.com.rosettastone.mobile.CoursePlayer,,"12,17,27,125,312,49"
110756,Fluency Builder,com.rosettastone.gaia,,"17,27,49"
110758,Route,com.route.app,,"12,17,18,171,349,130,49,115"
110817,Nabook,com.newbrand_app,,"333,193,49,118"
110848,Hero,com.voicetube.herov3,,"27,48,67,70,333,52,193,49"
71008,Game Booster PRO,com.scoregame.gameboosterpro,,"27,333,193,312,49"
120204,France Bleu,com.radiofrance.radio.francebleu.android,,"31,23,25,27,35,66,65,67,70,333,52,7,92,89,170,342,328,72,312,49,90"
110873,myenergi,com.myenergi,,"333,193,49"
110885,Volotea,com.volotea.droid,,"17,48,105,238,243,312,49"
110888,ZGT Thuis,nl.telerevalidatie.zgtthuis,,"333,193,49"
18617,BlueMail,me.bluemail.mail,,"48,333,105,49"
182939,VK,com.vkontakte.android,,"12,27,66,65,67,70,333,175,198,49,382"
56873,Reface,video.reface.app,,"17,27,12,66,67,69,70,65,121,125,312,49,169,363,146"
179873,wetter.com,com.wetter.androidclient,,"36,15,39,27,35,48,61,65,333,52,62,7,92,89,83,121,125,105,106,291,172,170,197,183,230,207,328,72,312,49,124,90,34,118"
110984,D4DJ,com.bushiroad.en.d4dj,,"333,52,193,49"
72051,Degoo,com.degoo.android,,"27,65,333,167,312,49,118,146"
110989,Writing Star,com.writingstar.autotypingandtextexpansion,,"27,333,193,312,49"
110997,Counter,com.counterapp.digitalcountingwithclick,,"27,333,193,312,49"
111000,Timestamper Log,com.timestamper.activitylogwithdatetimelocation,,"333,193,312,49"
111006,GPS Map Camera Lite,com.gpsmapcameralite.geotagphotolocation,,"333,193,312,49"
111008,Shot on Stamp,com.shotoncustomcamera.shotonphotostampingwatermarkcameraapp,,"333,193,312,49"
111009,Timestamp Camera,com.timestampcamera.datetimelocationstamponphoto,,"27,66,67,69,70,333,193,312,49"
111016,LifePlus,com.ayubo.life.lifeplus,,"27,48,66,67,69,70,333,105,312,49"
111024,120X Duplicate File Remover Pro,com.xstore.xduplicateremover,,"333,193,312,49"
54659,Samsara Room,air.com.RustyLake.SamsaraRoom,,"48,333,105,312,49"
124517,Cube Escape: The Cave,air.com.RustyLake.CubeEscapeTheCave,,"48,333,105,312,49"
100869,Kickstarter,com.kickstarter.kickstarter,,"17,27,66,67,69,70,62,172,306,49"
89237,Sam's Club,com.rfi.sams.android,,"27,18,123,280,167,229,312,49"
111144,Samsung Members v1,com.samsung.oh,,"17,40,27,66,67,69,70,306,312,49"
193525,Samsung Health,com.sec.android.app.shealth,,"48,105,361,49"
111237,Taxi 838,com.mobox.taxi,,"27,48,333,105,49"
111275,Cricket.com,com.crictec.cricket,,"167,174,312,49"
188420,Viber,com.viber.voip,,"17,27,35,333,52,198,140,312,49,124,118,382"
111283,UntoldMysteries,air.com.hfg.war.escape.adventure.battle.level.interesting.hidden.free.lock.key.new,,"48,333,105,193,312,49"
15667,HolidayPirates,com.tippingcanoe.urlaubspiraten,,"17,27,67,70,105,312,49"
63229,TuneFM,fm.radio.sanity.radiofm,,"25,27,65,333,106,312,49"
111317,Audiobooks,sanity.learnenglishwithaudiobooks,,"27,65,67,70,333,312,49"
111349,Lydia,com.lydia,,"12,17,27,333,125,49"
111366,Pumpkin,com.pumpkin.pumpkin,,"17,27,48,67,70,52,62,167,233,49"
111371,KFC KSA,com.kfc.ksa,,"27,66,67,70,52,174,49"
111377,MyNotes,com.gegoux.mynotes,,"333,193,49"
178022,2GIS,ru.dublgis.dgismobile,,"12,27,66,67,70,333,125,219,49,382"
94868,2GIS beta,ru.dublgis.dgismobile4preview,,"12,27,66,67,70,333,125,219,49,382"
184419,Sanvello,com.pacificalabs.pacifica,,"17,27,66,67,70,167,178,49"
89717,Saturn,com.media.saturn,,"27,48,333,105,123,49"
106168,Looney Tunes,com.aqupepgames.projectpepe,,"12,25,35,48,58,53,61,65,52,92,83,121,105,106,104,147,127,189,199,164,196,207,200,232,140,320,249,328,301,322,72,312,49,90,34,169,107,363,146"
111476,Chessplode,com.juan.ma.chessplode,,"333,193,312,49"
111479,Scrabble GO,com.pieyel.scrabble,,"12,25,35,48,58,53,66,61,65,67,70,52,92,83,121,105,106,104,147,127,189,199,164,196,207,200,232,140,320,249,328,301,322,72,312,49,90,34,169,107,363,146"
23669,Strike Force,com.foxnextgames.m3,,"17,66,67,70,58,52,207,312,49"
111481,WiFi-CarDV,cn.samntd.cameradv,,361
77624,YAHTZEE,com.scopely.yux,,"12,35,25,58,53,66,61,65,67,70,52,92,83,121,106,104,147,127,189,199,164,196,207,200,232,140,249,320,328,301,322,72,312,49,90,34,169,107,363,146"
150817,Dice with Buddies,com.withbuddies.dice.free,,"12,25,35,58,53,66,61,65,67,70,52,92,83,121,106,104,147,127,189,199,164,196,207,200,232,140,320,249,328,301,322,72,312,49,90,34,169,107,363,146"
111485,WWE Champions 2021,com.scopely.whiplash,,"12,25,35,48,58,53,66,61,65,67,70,52,92,83,121,105,106,104,147,127,189,199,164,196,207,200,232,140,320,249,328,301,322,72,312,49,90,34,169,107,363,146"
132291,Walking Dead,com.scopely.headshot,,"35,58,66,65,67,69,70,333,52,121,123,193,199,238,328,312,49"
78374,Wheel,com.scopely.wheeloffortune,,"12,25,35,48,58,53,66,61,65,67,70,52,92,83,121,105,106,104,147,127,189,199,164,196,207,200,140,320,249,328,301,322,72,312,49,90,34,169,107,363,146"
111488,Ellen,com.withbuddies.diceellen,,"12,25,35,58,53,66,61,65,67,70,52,92,83,121,106,104,147,127,189,199,164,196,207,200,232,140,320,249,328,301,322,72,312,49,90,34,169,107,363,146"
111505,Gallery,com.gallery.photo.image.album.viewer.video,,"27,333,193,140,312,49"
50790,Joyn,de.prosiebensat1digital.seventv,,"17,27,66,67,69,70,62,333,52,172,202,197,206,244,328,312,49"
111541,My Talking Angela 2,com.outfit7.mytalkingangela2,,"12,25,35,53,61,65,52,92,83,121,106,104,147,127,189,198,183,199,164,196,235,207,200,140,320,249,328,322,72,312,49,90,34,169,107,378,368,370,363,146"
77487,CookingMadness,com.biglime.cookingmadness,,"25,27,58,66,61,65,67,70,52,92,83,121,106,104,320,328,72,312,49,90,169,363,146"
79025,My Talking Tom Friends,com.outfit7.mytalkingtomfriends,,"12,25,35,53,61,65,52,92,83,121,106,104,147,127,189,198,183,199,164,196,235,207,200,140,320,249,328,322,72,312,49,90,34,169,107,378,368,370,363,146"
111546,Angle Fight 3D,com.step.fight,,"12,25,27,35,53,66,61,65,67,70,121,125,106,104,175,198,199,140,320,328,72,312,49,90,169,363,146"
111549,Castle Raid,com.karimcastagnini.castlestorm,,"27,35,53,61,65,52,121,106,104,199,205,200,320,328,301,72,312,49,90,34,169,363,146"
111551,Arrow Fest,com.nanotribe.games.arrowfest,,"25,35,53,66,61,65,67,70,333,52,121,106,104,193,199,320,328,72,312,49,90,169,363,146"
14098,Pull the Pin,com.maroieqrwlk.unpin,,"25,27,66,67,70,65,61,52,83,92,106,121,104,222,198,140,320,328,322,72,90,312,49,124,169,363,146"
68922,Coin Master,com.moonactive.coinmaster,,"27,12,66,67,70,333,193,49"
132018,Homescapes,com.playrix.homescapes,,"12,58,66,65,67,70,121,192,238,243,312,49"
111555,Bingo Blitz,air.com.buffalo_studios.newflashbingo,,"12,17,66,67,70,49"
111560,Ownage Pranker,com.prankcalllabs.prankcallapp,,"27,66,223,65,67,69,70,121,167,174,328,305,72,312,49,146"
111570,Paytend,com.passport.cash,,"12,333,97,312,49"
111576,Zenjob,zenjob.android,,"17,27,223,52,49"
111579,Testerheld,io.gonative.android.pmqloj,,"17,48,66,223,67,69,70,52,105,49"
158165,Mistplay,com.mistplay.mistplay,,"12,27,66,65,67,68,70,167,328,351,312,49,299"
111594,Vova,com.vova.android,,"12,27,66,67,70,333,123,108,248,49"
183740,scondoo,de.scondoo.android,,"26,12,27,48,66,67,69,70,333,105,193,49"
131720,Moovit,com.tranzmate,,"12,17,27,48,66,67,70,105,340,341,312,49"
111634,bofrost*,de.bofrost.bofrost,,"333,193,49"
111637,Gett,com.gettaxi.android,,"12,17,27,66,67,70,167,312,49,118,382"
111643,bubble,bubble.dan,,"28,12,27,66,18,67,70,167,173,49"
136832,Bid Wars: Pawn Empire,br.com.tapps.bidwars2,,"12,27,53,66,61,65,67,69,70,121,192,199,251,412,328,72,312,49,90,169,146"
90304,TouchVPN,com.northghost.touchvpn,,"27,48,66,67,69,70,333,52,105,127,312,49"
111676,Bid Wars,br.com.tapps.bidwars,,"12,27,53,66,61,65,67,69,70,121,192,199,251,412,328,72,312,49,90,169,146"
